Order_ID,Order_Date,Customer_ID,Customer_Region,Customer_City,Product_Category,Product_Name,Supplier_Name,Shipping_Mode,Warehouse_Location,Quantity,Unit_Price,Total_Revenue,Expected_Delivery_Days,Actual_Delivery_Days,Delay_Days,Delivery_Status,Return_Status,Customer_Rating
ORD00573,2022-05-31,CUST2809,Central,Indore,Furniture,Chair,FastSupply Co,Sea,Bangalore WH,1,2152.62,2152.62,3,3,0,On-Time,Returned,5
ORD00574,2023-05-09,CUST3259,East,Guwahati,Sports,Yoga Mat,SwiftVendors,Road,Mumbai WH,1,1115.95,1115.95,4,4,0,On-Time,Not Returned,5
ORD00575,2022-04-16,CUST3890,South,Hyderabad,Sports,Cycle,FastSupply Co,Rail,Kolkata WH,18,3005.62,54101.16,7,7,0,On-Time,Not Returned,4
ORD00576,2022-04-19,CUST2751,East,Kolkata,Furniture,Bed,MegaSource Inc,Rail,Bangalore WH,15,2994.28,44914.2,8,8,0,On-Time,Not Returned,4
ORD00577,2022-03-18,CUST3297,South,Hyderabad,Sports,Football,FastSupply Co,Rail,Mumbai WH,17,1892.39,32170.63,9,9,0,On-Time,Not Returned,4
ORD00578,2023-04-21,CUST1039,Central,Nagpur,Furniture,Table,QuickMart Ltd,Air,Mumbai WH,11,1698.52,18683.72,7,12,5,Delayed,Returned,3
ORD00579,2023-01-15,CUST1458,South,Chennai,Grocery,Pulses,FastSupply Co,Road,Hyderabad WH,17,4430.57,75319.69,6,6,0,On-Time,Not Returned,4
ORD00580,2023-10-29,CUST1308,West,Mumbai,Furniture,Sofa,SwiftVendors,Sea,Bangalore WH,13,1947.26,25314.38,3,3,0,On-Time,Not Returned,5
ORD00581,2023-05-17,CUST4870,East,Bhubaneswar,Clothing,Shoes,FastSupply Co,Road,Bangalore WH,1,2492.83,2492.83,5,6,1,Delayed,Not Returned,3
ORD00582,2023-03-13,CUST4617,East,Guwahati,Electronics,Tablet,FastSupply Co,Rail,Kolkata WH,2,1452.36,2904.72,9,10,1,Delayed,Not Returned,4
ORD00583,2023-09-14,CUST3830,North,Delhi,Grocery,Pulses,MegaSource Inc,Rail,Bangalore WH,9,3944.51,35500.59,3,3,0,On-Time,Not Returned,5
ORD00584,2022-05-04,CUST4702,Central,Indore,Electronics,Laptop,ReliableGoods,Road,Mumbai WH,3,2017.37,6052.11,5,8,3,Delayed,Returned,1
ORD00585,2023-05-19,CUST1610,Central,Bhopal,Grocery,Flour,MegaSource Inc,Rail,Hyderabad WH,1,2592.37,2592.37,4,4,0,On-Time,Not Returned,5
ORD00586,2022-04-20,CUST3234,South,Hyderabad,Clothing,Jeans,FastSupply Co,Road,Mumbai WH,16,1304.12,20865.92,4,4,0,On-Time,Not Returned,5
ORD00587,2023-03-10,CUST1147,West,Surat,Electronics,Laptop,SwiftVendors,Air,Hyderabad WH,6,4938.91,29633.46,7,7,0,On-Time,Not Returned,5
ORD00588,2022-06-18,CUST4418,Central,Raipur,Clothing,Jeans,SwiftVendors,Air,Kolkata WH,17,1492.9,25379.3,8,8,0,On-Time,Not Returned,5
ORD00589,2022-02-28,CUST2512,West,Mumbai,Clothing,Jeans,MegaSource Inc,Sea,Hyderabad WH,5,3865.18,19325.9,4,7,3,Delayed,Returned,1
ORD00590,2022-10-29,CUST3385,North,Lucknow,Grocery,Oil,FastSupply Co,Sea,Delhi WH,5,2166.1,10830.5,7,8,1,Delayed,Not Returned,3
ORD00591,2022-06-11,CUST3263,East,Kolkata,Sports,Football,QuickMart Ltd,Rail,Hyderabad WH,6,1070.78,6424.68,9,12,3,Delayed,Returned,1
ORD00592,2023-09-24,CUST1606,West,Mumbai,Clothing,Shoes,QuickMart Ltd,Sea,Bangalore WH,3,4008.61,12025.83,3,3,0,On-Time,Not Returned,5
ORD00593,2023-07-11,CUST2760,Central,Raipur,Clothing,Shoes,SwiftVendors,Rail,Kolkata WH,5,1701.35,8506.75,4,4,0,On-Time,Not Returned,4
ORD00594,2023-01-16,CUST1522,East,Kolkata,Grocery,Oil,ReliableGoods,Rail,Hyderabad WH,5,4332.71,21663.55,3,3,0,On-Time,Not Returned,4
ORD00595,2022-04-27,CUST1171,West,Pune,Furniture,Bed,QuickMart Ltd,Air,Kolkata WH,10,4580.52,45805.2,3,3,0,On-Time,Not Returned,4
ORD00596,2022-10-23,CUST2262,West,Mumbai,Grocery,Flour,SwiftVendors,Road,Bangalore WH,10,4306.13,43061.3,8,9,1,Delayed,Not Returned,4
ORD00597,2022-10-02,CUST2493,South,Chennai,Clothing,Saree,QuickMart Ltd,Air,Delhi WH,19,223.29,4242.51,4,6,2,Delayed,Not Returned,3
ORD00598,2023-07-20,CUST4682,East,Bhubaneswar,Grocery,Sugar,MegaSource Inc,Rail,Mumbai WH,17,3947.5,67107.5,3,3,0,On-Time,Returned,4
ORD00599,2023-02-18,CUST4821,West,Surat,Clothing,T-Shirt,FastSupply Co,Road,Kolkata WH,14,2086.13,29205.82,8,8,0,On-Time,Not Returned,5
ORD00600,2023-08-14,CUST4260,South,Bangalore,Electronics,Camera,QuickMart Ltd,Road,Mumbai WH,9,4374.93,39374.37,8,8,0,On-Time,Not Returned,4
ORD00601,2023-07-21,CUST4982,Central,Nagpur,Furniture,Bed,SwiftVendors,Rail,Delhi WH,14,3207.87,44910.18,4,4,0,On-Time,Returned,4
ORD00602,2022-08-27,CUST4525,West,Pune,Electronics,Headphones,MegaSource Inc,Rail,Mumbai WH,1,4176.53,4176.53,8,8,0,On-Time,Not Returned,5
ORD00603,2022-02-03,CUST1163,South,Bangalore,Electronics,Headphones,SwiftVendors,Road,Bangalore WH,19,2522.19,47921.61,4,4,0,On-Time,Not Returned,4
ORD00604,2023-01-19,CUST4681,South,Kochi,Furniture,Bed,QuickMart Ltd,Sea,Delhi WH,13,2698.38,35078.94,4,4,0,On-Time,Not Returned,4
ORD00605,2022-06-29,CUST2465,East,Kolkata,Electronics,Tablet,ReliableGoods,Air,Kolkata WH,13,764.72,9941.36,5,5,0,On-Time,Not Returned,5
ORD00606,2022-04-17,CUST1860,South,Hyderabad,Sports,Cricket Bat,QuickMart Ltd,Rail,Delhi WH,4,3930.74,15722.96,3,3,0,On-Time,Not Returned,4
ORD00607,2023-03-12,CUST3793,West,Surat,Electronics,Tablet,SwiftVendors,Air,Mumbai WH,1,2125.98,2125.98,6,6,0,On-Time,Not Returned,5
ORD00608,2023-08-16,CUST2022,North,Jaipur,Clothing,Jacket,QuickMart Ltd,Rail,Mumbai WH,17,2525.4,42931.8,4,5,1,Delayed,Not Returned,4
ORD00609,2022-01-09,CUST3731,Central,Bhopal,Furniture,Bed,ReliableGoods,Air,Hyderabad WH,8,3936.23,31489.84,3,3,0,On-Time,Not Returned,5
ORD00610,2022-08-01,CUST1421,West,Pune,Grocery,Oil,FastSupply Co,Rail,Kolkata WH,2,3014.28,6028.56,9,8,-1,Early,Not Returned,4
ORD00611,2023-08-22,CUST2448,West,Pune,Clothing,T-Shirt,SwiftVendors,Road,Mumbai WH,8,1045.44,8363.52,8,8,0,On-Time,Not Returned,4
ORD00612,2022-07-03,CUST4195,Central,Indore,Sports,Yoga Mat,FastSupply Co,Road,Delhi WH,7,2971.65,20801.55,7,7,0,On-Time,Not Returned,4
ORD00613,2022-07-11,CUST3293,Central,Raipur,Furniture,Bed,SwiftVendors,Road,Mumbai WH,2,2067.78,4135.56,4,4,0,On-Time,Not Returned,5
ORD00614,2022-01-31,CUST4621,South,Bangalore,Electronics,Laptop,FastSupply Co,Road,Delhi WH,3,2374.15,7122.45,8,8,0,On-Time,Not Returned,4
ORD00615,2022-07-04,CUST4582,West,Surat,Electronics,Camera,MegaSource Inc,Rail,Bangalore WH,18,190.14,3422.52,8,11,3,Delayed,Returned,3
ORD00616,2023-02-28,CUST2664,South,Hyderabad,Clothing,Jacket,MegaSource Inc,Road,Mumbai WH,12,1089.65,13075.8,8,8,0,On-Time,Not Returned,5
ORD00617,2023-08-06,CUST4988,East,Patna,Clothing,T-Shirt,FastSupply Co,Rail,Delhi WH,1,1441.14,1441.14,8,15,7,Delayed,Returned,1
ORD00618,2023-07-17,CUST3542,South,Hyderabad,Furniture,Wardrobe,MegaSource Inc,Rail,Hyderabad WH,12,3579.15,42949.8,8,13,5,Delayed,Returned,1
ORD00619,2022-01-15,CUST4069,East,Patna,Clothing,Saree,QuickMart Ltd,Air,Delhi WH,5,106.89,534.45,4,4,0,On-Time,Not Returned,5
ORD00620,2022-04-08,CUST1633,North,Jaipur,Clothing,T-Shirt,SwiftVendors,Sea,Kolkata WH,17,2073.45,35248.65,9,9,0,On-Time,Returned,5
ORD00621,2022-09-30,CUST4791,West,Surat,Furniture,Wardrobe,SwiftVendors,Road,Hyderabad WH,16,4623.93,73982.88,6,7,1,Delayed,Not Returned,4
ORD00622,2022-07-08,CUST4808,East,Patna,Clothing,Jacket,QuickMart Ltd,Road,Kolkata WH,15,603.81,9057.15,5,5,0,On-Time,Not Returned,5
ORD00623,2023-11-26,CUST1969,North,Chandigarh,Furniture,Chair,FastSupply Co,Air,Kolkata WH,15,2606.3,39094.5,8,9,1,Delayed,Not Returned,3
ORD00624,2023-02-12,CUST4541,Central,Nagpur,Sports,Yoga Mat,ReliableGoods,Air,Hyderabad WH,5,3943.29,19716.45,8,8,0,On-Time,Not Returned,5
ORD00625,2022-10-03,CUST1665,South,Kochi,Clothing,Jeans,QuickMart Ltd,Air,Hyderabad WH,14,4715.53,66017.42,5,5,0,On-Time,Not Returned,5
ORD00626,2023-05-23,CUST4998,North,Lucknow,Clothing,Jacket,SwiftVendors,Sea,Kolkata WH,2,3746.54,7493.08,9,9,0,On-Time,Not Returned,4
ORD00627,2022-03-21,CUST4276,East,Patna,Clothing,Jacket,QuickMart Ltd,Sea,Kolkata WH,11,3616.8,39784.8,9,9,0,On-Time,Not Returned,5
ORD00628,2022-03-04,CUST4320,West,Surat,Electronics,Headphones,SwiftVendors,Air,Mumbai WH,19,4141.12,78681.28,4,9,5,Delayed,Not Returned,3
ORD00629,2023-03-09,CUST1725,Central,Indore,Clothing,T-Shirt,MegaSource Inc,Air,Hyderabad WH,7,2258.7,15810.9,3,3,0,On-Time,Not Returned,4
ORD00630,2023-07-14,CUST4610,Central,Indore,Furniture,Table,ReliableGoods,Road,Hyderabad WH,6,4038.93,24233.58,7,10,3,Delayed,Not Returned,1
ORD00631,2022-01-26,CUST2688,North,Delhi,Electronics,Headphones,SwiftVendors,Road,Kolkata WH,2,89.42,178.84,7,7,0,On-Time,Not Returned,5
ORD00632,2022-03-15,CUST1101,North,Delhi,Electronics,Camera,ReliableGoods,Air,Delhi WH,6,4626.58,27759.48,3,3,0,On-Time,Returned,4
ORD00633,2023-04-07,CUST1734,South,Hyderabad,Clothing,Shoes,ReliableGoods,Road,Mumbai WH,18,2244.37,40398.66,4,4,0,On-Time,Not Returned,4
ORD00634,2023-04-21,CUST4016,Central,Bhopal,Grocery,Oil,FastSupply Co,Sea,Delhi WH,2,2789.23,5578.46,7,7,0,On-Time,Not Returned,4
ORD00635,2022-01-20,CUST4786,Central,Nagpur,Electronics,Headphones,SwiftVendors,Road,Kolkata WH,18,1311.67,23610.06,9,9,0,On-Time,Not Returned,5
ORD00636,2022-08-10,CUST2360,South,Hyderabad,Furniture,Wardrobe,FastSupply Co,Road,Kolkata WH,15,3725.53,55882.95,5,5,0,On-Time,Not Returned,5
ORD00637,2022-03-24,CUST4204,West,Mumbai,Clothing,Jacket,MegaSource Inc,Sea,Kolkata WH,19,429.35,8157.65,3,6,3,Delayed,Not Returned,1
ORD00638,2023-02-14,CUST4812,South,Hyderabad,Furniture,Wardrobe,QuickMart Ltd,Rail,Delhi WH,2,4369.55,8739.1,9,9,0,On-Time,Not Returned,4
ORD00639,2022-07-18,CUST2686,East,Bhubaneswar,Grocery,Rice,MegaSource Inc,Road,Mumbai WH,6,4149.18,24895.08,6,6,0,On-Time,Not Returned,4
ORD00640,2023-04-02,CUST4285,East,Bhubaneswar,Clothing,Jeans,QuickMart Ltd,Air,Hyderabad WH,1,1119.5,1119.5,4,7,3,Delayed,Returned,2
ORD00641,2022-02-10,CUST3743,North,Lucknow,Furniture,Table,QuickMart Ltd,Sea,Delhi WH,15,4056.16,60842.4,3,5,2,Delayed,Not Returned,3
ORD00642,2022-12-17,CUST4539,South,Chennai,Furniture,Sofa,ReliableGoods,Air,Delhi WH,10,3942.47,39424.7,7,7,0,On-Time,Not Returned,4
ORD00643,2023-12-03,CUST4010,South,Hyderabad,Clothing,Shoes,QuickMart Ltd,Air,Kolkata WH,19,3179.47,60409.93,4,4,0,On-Time,Not Returned,4
ORD00644,2022-01-12,CUST4320,North,Chandigarh,Sports,Yoga Mat,ReliableGoods,Air,Kolkata WH,17,1898.92,32281.64,5,10,5,Delayed,Returned,1
ORD00645,2022-02-03,CUST2016,West,Mumbai,Sports,Cycle,FastSupply Co,Sea,Mumbai WH,5,1393.92,6969.6,4,4,0,On-Time,Not Returned,4
ORD00646,2022-10-26,CUST2092,South,Chennai,Grocery,Oil,MegaSource Inc,Rail,Kolkata WH,4,1197.33,4789.32,4,4,0,On-Time,Not Returned,4
ORD00647,2023-08-21,CUST1652,Central,Indore,Electronics,Headphones,FastSupply Co,Sea,Bangalore WH,10,1627.11,16271.1,5,5,0,On-Time,Not Returned,5
ORD00648,2022-07-23,CUST4225,South,Hyderabad,Electronics,Headphones,ReliableGoods,Air,Hyderabad WH,17,4522.61,76884.37,8,11,3,Delayed,Not Returned,2
ORD00649,2022-08-02,CUST3872,West,Pune,Clothing,Jacket,SwiftVendors,Sea,Hyderabad WH,10,434.32,4343.2,5,5,0,On-Time,Not Returned,5
ORD00650,2022-07-09,CUST1442,South,Bangalore,Clothing,T-Shirt,FastSupply Co,Sea,Hyderabad WH,17,4152.91,70599.47,9,7,-2,Early,Not Returned,4
ORD00651,2023-02-28,CUST2566,Central,Raipur,Clothing,Jacket,SwiftVendors,Air,Hyderabad WH,5,1777.01,8885.05,4,4,0,On-Time,Not Returned,5
ORD00652,2023-04-15,CUST4572,East,Patna,Clothing,Jacket,FastSupply Co,Air,Kolkata WH,2,2631.92,5263.84,5,7,2,Delayed,Returned,3
ORD00653,2022-07-07,CUST1158,East,Bhubaneswar,Sports,Cycle,MegaSource Inc,Road,Hyderabad WH,6,3982.7,23896.2,8,8,0,On-Time,Not Returned,4
ORD00654,2022-09-17,CUST4516,West,Pune,Grocery,Pulses,SwiftVendors,Road,Kolkata WH,2,4427.66,8855.32,9,9,0,On-Time,Not Returned,5
ORD00655,2022-10-14,CUST2927,West,Ahmedabad,Furniture,Table,SwiftVendors,Air,Bangalore WH,13,1756.67,22836.71,3,8,5,Delayed,Returned,3
ORD00656,2023-01-21,CUST1911,Central,Raipur,Furniture,Wardrobe,SwiftVendors,Air,Delhi WH,11,2336.13,25697.43,5,5,0,On-Time,Not Returned,4
ORD00657,2023-08-15,CUST1817,East,Kolkata,Sports,Dumbbells,SwiftVendors,Air,Delhi WH,11,2101.85,23120.35,5,5,0,On-Time,Not Returned,4
ORD00658,2022-08-18,CUST4344,East,Guwahati,Grocery,Pulses,SwiftVendors,Rail,Hyderabad WH,16,115.59,1849.44,4,4,0,On-Time,Not Returned,5
ORD00659,2022-04-26,CUST4761,East,Bhubaneswar,Clothing,Saree,ReliableGoods,Sea,Bangalore WH,11,1514.92,16664.12,9,9,0,On-Time,Not Returned,4
ORD00660,2023-03-28,CUST2885,East,Kolkata,Electronics,Mobile,SwiftVendors,Air,Delhi WH,19,2322.99,44136.81,3,3,0,On-Time,Not Returned,4
ORD00661,2022-06-13,CUST2432,Central,Raipur,Sports,Yoga Mat,QuickMart Ltd,Road,Mumbai WH,15,2084.91,31273.65,6,7,1,Delayed,Not Returned,4
ORD00662,2023-07-31,CUST2250,West,Surat,Sports,Dumbbells,MegaSource Inc,Air,Hyderabad WH,16,3623.55,57976.8,6,6,0,On-Time,Not Returned,5
ORD00663,2022-10-13,CUST4360,West,Pune,Clothing,Shoes,MegaSource Inc,Road,Mumbai WH,11,1954.78,21502.58,7,7,0,On-Time,Not Returned,5
ORD00664,2023-03-31,CUST4257,North,Jaipur,Sports,Yoga Mat,QuickMart Ltd,Sea,Kolkata WH,16,2472.41,39558.56,5,5,0,On-Time,Not Returned,4
ORD00665,2023-03-20,CUST4568,West,Mumbai,Furniture,Wardrobe,ReliableGoods,Rail,Bangalore WH,8,2176.56,17412.48,5,6,1,Delayed,Not Returned,3
ORD00666,2022-09-05,CUST1932,East,Patna,Clothing,Shoes,QuickMart Ltd,Sea,Bangalore WH,4,3716.1,14864.4,3,5,2,Delayed,Returned,4
ORD00667,2023-07-23,CUST1913,South,Chennai,Furniture,Bed,MegaSource Inc,Sea,Delhi WH,8,4321.71,34573.68,8,8,0,On-Time,Not Returned,4
ORD00668,2022-01-06,CUST1096,East,Guwahati,Clothing,T-Shirt,ReliableGoods,Rail,Mumbai WH,4,2682.85,10731.4,6,6,0,On-Time,Not Returned,5
ORD00669,2023-07-07,CUST3703,East,Kolkata,Electronics,Laptop,ReliableGoods,Rail,Hyderabad WH,3,3957.69,11873.07,7,14,7,Delayed,Not Returned,2
ORD00670,2022-08-16,CUST1791,West,Mumbai,Furniture,Chair,ReliableGoods,Air,Hyderabad WH,3,1519.09,4557.27,3,3,0,On-Time,Not Returned,4
ORD00671,2023-07-31,CUST2632,North,Lucknow,Clothing,Jeans,ReliableGoods,Sea,Bangalore WH,18,2729.78,49136.04,5,8,3,Delayed,Not Returned,1
ORD00672,2022-02-03,CUST2344,Central,Raipur,Sports,Football,FastSupply Co,Air,Delhi WH,19,1758.89,33418.91,6,9,3,Delayed,Returned,1
ORD00673,2023-02-12,CUST2141,South,Kochi,Sports,Cricket Bat,ReliableGoods,Road,Delhi WH,19,2100.29,39905.51,9,11,2,Delayed,Not Returned,4
ORD00674,2022-11-29,CUST4540,South,Kochi,Grocery,Rice,FastSupply Co,Sea,Mumbai WH,5,3675.45,18377.25,7,7,0,On-Time,Not Returned,5
ORD00675,2022-09-24,CUST1284,North,Delhi,Clothing,Jacket,ReliableGoods,Rail,Delhi WH,18,4414.23,79456.14,4,7,3,Delayed,Not Returned,1
ORD00676,2022-03-04,CUST4960,East,Bhubaneswar,Electronics,Tablet,FastSupply Co,Rail,Mumbai WH,10,651.4,6514.0,6,8,2,Delayed,Not Returned,3
ORD00677,2022-06-10,CUST4167,Central,Bhopal,Grocery,Sugar,MegaSource Inc,Road,Delhi WH,6,3191.46,19148.76,7,7,0,On-Time,Returned,4
ORD00678,2022-12-25,CUST2143,Central,Indore,Sports,Football,SwiftVendors,Air,Mumbai WH,1,2931.61,2931.61,3,3,0,On-Time,Not Returned,4
ORD00679,2023-09-23,CUST2438,Central,Bhopal,Electronics,Mobile,ReliableGoods,Air,Hyderabad WH,5,636.15,3180.75,4,4,0,On-Time,Not Returned,4
ORD00680,2023-09-20,CUST3627,West,Ahmedabad,Clothing,T-Shirt,SwiftVendors,Rail,Mumbai WH,9,1098.88,9889.92,7,7,0,On-Time,Not Returned,4
ORD00681,2023-07-18,CUST3086,East,Kolkata,Sports,Football,ReliableGoods,Air,Bangalore WH,12,1589.46,19073.52,7,7,0,On-Time,Not Returned,5
ORD00682,2022-11-29,CUST2637,South,Hyderabad,Grocery,Flour,MegaSource Inc,Air,Mumbai WH,14,876.31,12268.34,5,5,0,On-Time,Not Returned,4
ORD00683,2022-04-22,CUST3783,South,Bangalore,Sports,Cycle,ReliableGoods,Rail,Bangalore WH,2,1256.46,2512.92,8,8,0,On-Time,Not Returned,4
ORD00684,2023-12-17,CUST4455,East,Patna,Furniture,Chair,MegaSource Inc,Air,Kolkata WH,17,1374.62,23368.54,6,6,0,On-Time,Not Returned,5
ORD00685,2023-09-11,CUST3196,South,Bangalore,Grocery,Rice,FastSupply Co,Rail,Kolkata WH,14,1711.59,23962.26,5,5,0,On-Time,Not Returned,4
ORD00686,2022-08-13,CUST2356,West,Pune,Sports,Dumbbells,SwiftVendors,Road,Bangalore WH,13,3759.48,48873.24,9,10,1,Delayed,Not Returned,3
ORD00687,2023-09-12,CUST4847,Central,Bhopal,Grocery,Sugar,FastSupply Co,Road,Bangalore WH,9,2880.97,25928.73,4,9,5,Delayed,Returned,1
ORD00688,2022-08-19,CUST1113,South,Kochi,Clothing,T-Shirt,QuickMart Ltd,Sea,Hyderabad WH,15,4931.92,73978.8,8,8,0,On-Time,Not Returned,4
ORD00689,2022-05-11,CUST1472,West,Surat,Furniture,Chair,FastSupply Co,Sea,Kolkata WH,15,2102.94,31544.1,7,7,0,On-Time,Not Returned,4
ORD00690,2023-04-19,CUST4592,Central,Bhopal,Furniture,Chair,MegaSource Inc,Rail,Bangalore WH,11,3781.63,41597.93,5,5,0,On-Time,Not Returned,5
ORD00691,2023-12-19,CUST4974,East,Bhubaneswar,Sports,Cycle,SwiftVendors,Air,Kolkata WH,16,4363.77,69820.32,8,9,1,Delayed,Returned,4
ORD00692,2022-06-11,CUST2069,East,Guwahati,Grocery,Sugar,SwiftVendors,Road,Mumbai WH,17,3410.94,57985.98,9,11,2,Delayed,Not Returned,3
ORD00693,2023-05-21,CUST1731,West,Ahmedabad,Grocery,Pulses,SwiftVendors,Sea,Mumbai WH,4,2088.73,8354.92,6,13,7,Delayed,Returned,3
ORD00694,2022-07-04,CUST3378,West,Surat,Grocery,Rice,QuickMart Ltd,Road,Mumbai WH,1,3780.29,3780.29,9,9,0,On-Time,Not Returned,4
ORD00695,2023-07-08,CUST4942,West,Pune,Furniture,Table,MegaSource Inc,Road,Delhi WH,8,1058.15,8465.2,4,3,-1,Early,Not Returned,4
ORD00696,2022-03-31,CUST2087,South,Bangalore,Sports,Yoga Mat,FastSupply Co,Road,Kolkata WH,17,1671.38,28413.46,3,3,0,On-Time,Not Returned,4
ORD00697,2022-06-13,CUST1156,East,Patna,Grocery,Rice,SwiftVendors,Road,Hyderabad WH,3,2756.09,8268.27,5,6,1,Delayed,Not Returned,3
ORD00698,2023-08-10,CUST1444,South,Chennai,Sports,Cycle,FastSupply Co,Road,Kolkata WH,15,2898.28,43474.2,4,4,0,On-Time,Not Returned,4
ORD00699,2022-05-01,CUST3443,South,Kochi,Electronics,Tablet,FastSupply Co,Air,Kolkata WH,15,159.6,2394.0,3,8,5,Delayed,Not Returned,1
ORD00700,2023-02-01,CUST2779,Central,Bhopal,Clothing,Jeans,MegaSource Inc,Road,Bangalore WH,14,4728.32,66196.48,5,5,0,On-Time,Not Returned,5
ORD00701,2022-08-16,CUST2415,West,Surat,Clothing,Shoes,ReliableGoods,Sea,Bangalore WH,14,3498.3,48976.2,4,5,1,Delayed,Returned,4
ORD00702,2022-12-23,CUST3984,South,Hyderabad,Clothing,Shoes,QuickMart Ltd,Rail,Hyderabad WH,2,2503.73,5007.46,9,12,3,Delayed,Not Returned,1
ORD00703,2023-10-30,CUST4221,Central,Bhopal,Grocery,Oil,MegaSource Inc,Rail,Kolkata WH,13,4668.98,60696.74,4,4,0,On-Time,Not Returned,4
ORD00704,2022-02-18,CUST2284,North,Jaipur,Clothing,Jeans,SwiftVendors,Rail,Kolkata WH,14,2223.52,31129.28,8,8,0,On-Time,Not Returned,4
ORD00705,2022-11-02,CUST2787,Central,Indore,Grocery,Sugar,FastSupply Co,Sea,Kolkata WH,19,4903.16,93160.04,9,14,5,Delayed,Returned,1
ORD00706,2023-07-31,CUST3483,North,Chandigarh,Clothing,Jacket,ReliableGoods,Air,Bangalore WH,7,2585.81,18100.67,5,5,0,On-Time,Not Returned,4
ORD00707,2023-03-16,CUST3094,North,Chandigarh,Furniture,Bed,SwiftVendors,Air,Hyderabad WH,3,615.71,1847.13,4,4,0,On-Time,Not Returned,4
ORD00708,2022-03-02,CUST1473,North,Jaipur,Grocery,Sugar,SwiftVendors,Rail,Kolkata WH,15,3835.76,57536.4,7,7,0,On-Time,Returned,5
ORD00709,2022-05-09,CUST2577,North,Chandigarh,Grocery,Oil,QuickMart Ltd,Air,Hyderabad WH,14,3410.54,47747.56,5,5,0,On-Time,Not Returned,4
ORD00710,2023-03-17,CUST4684,West,Surat,Sports,Football,SwiftVendors,Rail,Kolkata WH,11,3876.28,42639.08,4,4,0,On-Time,Not Returned,5
ORD00711,2023-03-06,CUST3361,South,Kochi,Clothing,Jeans,MegaSource Inc,Road,Bangalore WH,15,4759.64,71394.6,8,8,0,On-Time,Not Returned,4
ORD00712,2023-04-09,CUST1778,South,Bangalore,Furniture,Bed,FastSupply Co,Sea,Mumbai WH,13,3893.62,50617.06,3,3,0,On-Time,Not Returned,4
ORD00713,2023-02-09,CUST2043,North,Chandigarh,Furniture,Wardrobe,QuickMart Ltd,Air,Kolkata WH,18,3076.12,55370.16,3,3,0,On-Time,Not Returned,4
ORD00714,2023-10-24,CUST1181,South,Bangalore,Sports,Football,FastSupply Co,Rail,Delhi WH,6,4293.68,25762.08,7,12,5,Delayed,Returned,1
ORD00715,2022-12-06,CUST3903,North,Delhi,Electronics,Laptop,ReliableGoods,Air,Kolkata WH,3,3382.57,10147.71,5,3,-2,Early,Not Returned,5
ORD00716,2022-06-25,CUST2786,South,Hyderabad,Clothing,Shoes,QuickMart Ltd,Rail,Bangalore WH,19,2070.19,39333.61,8,9,1,Delayed,Not Returned,4
ORD00717,2023-04-10,CUST1006,Central,Indore,Electronics,Laptop,QuickMart Ltd,Road,Kolkata WH,15,4433.82,66507.3,4,4,0,On-Time,Not Returned,5
ORD00718,2022-06-20,CUST3129,West,Ahmedabad,Furniture,Chair,MegaSource Inc,Sea,Mumbai WH,5,1148.41,5742.05,4,9,5,Delayed,Not Returned,3
ORD00719,2023-07-21,CUST4791,East,Kolkata,Grocery,Oil,FastSupply Co,Sea,Bangalore WH,10,3587.47,35874.7,3,3,0,On-Time,Not Returned,5
ORD00720,2023-10-22,CUST4303,North,Delhi,Sports,Cricket Bat,QuickMart Ltd,Sea,Bangalore WH,7,4413.74,30896.18,8,8,0,On-Time,Not Returned,5
ORD00721,2022-11-08,CUST3205,Central,Indore,Furniture,Table,ReliableGoods,Sea,Mumbai WH,17,3670.02,62390.34,9,16,7,Delayed,Not Returned,1
ORD00722,2022-12-31,CUST3813,Central,Indore,Clothing,T-Shirt,QuickMart Ltd,Air,Mumbai WH,7,3501.51,24510.57,7,9,2,Delayed,Not Returned,3
ORD00723,2022-07-30,CUST3946,West,Ahmedabad,Sports,Yoga Mat,SwiftVendors,Air,Kolkata WH,12,3775.56,45306.72,3,5,2,Delayed,Returned,4
ORD00724,2023-08-26,CUST4851,West,Ahmedabad,Electronics,Tablet,SwiftVendors,Air,Delhi WH,17,2352.02,39984.34,3,5,2,Delayed,Not Returned,3
ORD00725,2023-05-16,CUST4039,North,Chandigarh,Grocery,Pulses,FastSupply Co,Road,Bangalore WH,13,4377.14,56902.82,7,7,0,On-Time,Not Returned,5
ORD00726,2022-09-29,CUST4018,North,Lucknow,Sports,Dumbbells,FastSupply Co,Sea,Bangalore WH,4,1057.01,4228.04,5,5,0,On-Time,Not Returned,5
ORD00727,2023-10-01,CUST3746,Central,Raipur,Sports,Cricket Bat,ReliableGoods,Air,Delhi WH,10,680.56,6805.6,4,5,1,Delayed,Not Returned,4
ORD00728,2023-10-04,CUST1807,Central,Bhopal,Furniture,Sofa,QuickMart Ltd,Air,Kolkata WH,3,1463.27,4389.81,5,5,0,On-Time,Not Returned,5
ORD00729,2023-08-24,CUST2491,West,Ahmedabad,Grocery,Oil,FastSupply Co,Road,Delhi WH,9,2681.31,24131.79,8,8,0,On-Time,Not Returned,5
ORD00730,2023-01-18,CUST2766,North,Chandigarh,Grocery,Pulses,MegaSource Inc,Air,Mumbai WH,13,2577.28,33504.64,9,11,2,Delayed,Not Returned,3
